student_code,subject_id,school_year_id,semester_index,evaluated_at_week,subject_category,grade_level,weighted_early_avg,weighted_late_avg,score_slope,score_volatility,max_drop,last_score,max_coefficient_so_far,high_weight_score_count,last_high_weight_score,lms_avg_score,lms_recent_drop,lms_submission_rate,lms_recent_submission_rate,lms_gradebook_gap,daily_absence_rate,unexcused_absent_rate,excused_absent_days,total_late_count,total_demerit_points,repeat_offense_count,severe_sanction_count,actual_final_grade,actual_risk_level,is_at_risk
HS290012,2,2025,1,5,HUMANITIES,9,3.56,3.38,0.0,0.0,0.0,3.49,1.03,0,3.55,1.87,0.0,0.1912,0.2495,-1.58,0.3506,0.1541,5,0,4.82,0,1,3.9,HIGH,1
HS290012,3,2025,1,5,HUMANITIES,9,2.78,2.91,0.0,0.0,0.0,2.76,1.04,0,2.68,0.58,0.0,0.1915,0.2376,-2.23,0.3622,0.1592,5,0,4.67,0,1,3.8,HIGH,1
HS290012,7,2025,1,5,MATH_SCIENCE,9,3.19,3.15,0.0,0.0,0.0,3.22,0.97,0,3.14,,,0.0,0.0,,0.3666,0.1654,5,0,4.64,0,1,4.1,HIGH,1
HS290012,8,2025,1,5,HUMANITIES,9,3.45,3.51,0.0,0.0,0.0,3.37,1.03,0,3.52,,,0.0,0.0,,0.3736,0.1531,5,0,4.65,0,1,3.7,HIGH,1
HS290012,4,2025,1,5,MATH_SCIENCE,9,3.26,3.4,0.0,0.0,0.0,3.3,0.96,0,3.22,,,0.0,0.0,,0.3516,0.1595,5,0,4.54,0,1,3.9,HIGH,1
HS290012,5,2025,1,5,MATH_SCIENCE,9,3.31,3.25,0.0,0.0,0.0,3.15,0.98,0,3.04,,,0.0,0.0,,0.3774,0.1678,5,0,4.58,0,1,4.0,HIGH,1
HS290012,6,2025,1,5,MATH_SCIENCE,9,3.71,3.78,0.0,0.0,0.0,3.73,1.02,0,3.92,,,0.0,0.0,,0.3518,0.1542,5,0,4.67,0,1,4.2,HIGH,1
HS290012,13,2025,1,5,TECHNOLOGY,9,3.77,3.97,0.0,0.0,0.0,3.78,1.03,0,3.97,,,0.0,0.0,,0.3565,0.1546,5,0,4.94,0,1,4.0,HIGH,1
HS290012,14,2025,1,5,TECHNOLOGY,9,3.67,3.85,0.0,0.0,0.0,3.67,1.0,0,3.75,2.3,-0.26,0.4076,0.2478,-1.27,0.3509,0.1679,5,0,4.61,0,1,3.9,HIGH,1
HS290012,9,2025,1,5,HUMANITIES,9,3.4,3.31,0.0,0.0,0.0,3.51,0.99,0,3.41,,,0.0,0.0,,0.3719,0.1582,5,0,4.77,0,1,3.9,HIGH,1
HS1100013,106,2025,1,5,MATH_SCIENCE,10,6.94,6.8,0.0,0.0,0.0,7.3,0.96,0,6.68,,,,,,0.1614,0.1231,1,0,1.28,0,0,7.5,LOW,0
HS1100013,2,2025,1,5,HUMANITIES,10,6.21,5.93,0.0,0.0,0.0,5.72,1.01,0,6.0,,,,,,0.1553,0.1243,1,0,1.33,0,0,6.8,LOW,0
HS1100013,3,2025,1,5,HUMANITIES,10,6.18,5.66,0.0,0.0,0.0,6.01,0.96,0,6.1,,,,,,0.1565,0.1189,1,0,1.34,0,0,6.9,LOW,0
HS1100013,7,2025,1,5,MATH_SCIENCE,10,7.1,7.44,0.0,0.0,0.0,6.79,0.99,0,7.25,,,,,,0.1586,0.1212,1,0,1.29,0,0,7.3,LOW,0
HS1100013,8,2025,1,5,HUMANITIES,10,6.16,5.82,0.0,0.0,0.0,5.92,0.98,0,5.79,,,,,,0.1571,0.1224,1,0,1.31,0,0,6.9,LOW,0
HS1100013,4,2025,1,5,MATH_SCIENCE,10,6.88,7.33,0.0,0.0,0.0,6.93,1.05,0,7.25,,,,,,0.1675,0.1196,1,0,1.37,0,0,7.3,LOW,0
HS1100013,5,2025,1,5,MATH_SCIENCE,10,7.23,7.44,0.0,0.0,0.0,7.47,1.01,0,7.18,,,,,,0.1591,0.1207,1,0,1.32,0,0,7.3,LOW,0
HS1100013,6,2025,1,5,MATH_SCIENCE,10,7.18,7.62,0.0,0.0,0.0,7.03,1.04,0,7.08,,,,,,0.1677,0.1254,1,0,1.3,0,0,7.5,LOW,0
HS1100013,13,2025,1,5,TECHNOLOGY,10,7.08,7.34,0.0,0.0,0.0,7.52,0.99,0,7.1,,,,,,0.1566,0.1203,1,0,1.31,0,0,7.4,LOW,0
HS1100013,14,2025,1,5,TECHNOLOGY,10,7.73,7.6,0.0,0.0,0.0,7.25,0.99,0,7.73,,,,,,0.1575,0.1163,1,0,1.3,0,0,7.4,LOW,0
HS1100013,9,2025,1,5,HUMANITIES,10,5.54,6.02,0.0,0.0,0.0,5.73,0.99,0,6.01,,,,,,0.1664,0.1224,1,0,1.33,0,0,6.7,LOW,0
HS270014,106,2025,1,5,MATH_SCIENCE,7,2.77,2.84,0.0,0.0,0.0,2.68,1.0,0,2.9,5.64,-0.3,0.9625,1.0,3.15,0.167,0.0821,2,1,1.24,0,0,4.8,HIGH,1
HS270014,2,2025,1,5,HUMANITIES,7,4.02,4.13,0.0,0.0,0.0,4.25,1.01,0,3.93,6.94,-0.01,0.9722,1.0,2.5,0.1621,0.081,2,1,1.27,0,0,5.1,MODERATE,0
HS270014,3,2025,1,5,HUMANITIES,7,3.7,3.42,0.0,0.0,0.0,3.67,1.04,0,3.42,7.96,0.02,0.7603,0.7859,3.84,0.157,0.077,2,1,1.3,0,0,5.0,MODERATE,0
HS270014,7,2025,1,5,MATH_SCIENCE,7,3.32,3.25,0.0,0.0,0.0,3.41,1.02,0,3.43,7.2,-0.42,0.5735,0.4815,3.85,0.1639,0.0816,2,1,1.3,0,0,5.0,MODERATE,0
HS270014,8,2025,1,5,HUMANITIES,7,3.15,3.38,0.0,0.0,0.0,3.4,0.99,0,3.28,6.42,-0.02,1.0,0.9547,3.25,0.1616,0.0828,2,1,1.35,0,0,5.2,MODERATE,0
HS270014,4,2025,1,5,MATH_SCIENCE,7,3.02,3.02,0.0,0.0,0.0,3.02,1.0,0,3.19,7.05,0.23,0.4198,0.2613,4.04,0.1624,0.0774,2,1,1.28,0,0,4.7,HIGH,1
HS270014,5,2025,1,5,MATH_SCIENCE,7,2.79,2.76,0.0,0.0,0.0,2.85,0.98,0,2.87,6.35,0.0,0.6199,0.7499,3.55,0.1651,0.078,2,1,1.24,0,0,4.7,HIGH,1
HS270014,6,2025,1,5,MATH_SCIENCE,7,3.19,3.14,0.0,0.0,0.0,3.15,0.97,0,3.26,6.43,-0.0,0.7793,0.7612,3.53,0.1632,0.0838,2,1,1.27,0,0,4.7,HIGH,1
HS270014,13,2025,1,5,TECHNOLOGY,7,3.18,3.27,0.0,0.0,0.0,3.35,1.04,0,3.04,7.26,0.12,0.8332,0.7801,3.87,0.1547,0.0763,2,1,1.31,0,0,5.0,MODERATE,0
HS270014,14,2025,1,5,TECHNOLOGY,7,3.57,3.24,0.0,0.0,0.0,3.54,1.0,0,3.45,6.72,0.21,0.954,1.0,3.24,0.1656,0.076,2,1,1.35,0,0,4.9,HIGH,1
HS270014,9,2025,1,5,HUMANITIES,7,4.34,4.31,0.0,0.0,0.0,4.02,0.98,0,4.21,6.56,0.13,0.8076,0.7352,2.29,0.1655,0.0798,2,1,1.25,0,0,5.2,MODERATE,0
HS170015,106,2025,1,5,MATH_SCIENCE,7,5.6,5.35,0.0,0.0,0.0,5.46,1.03,0,5.6,8.26,-0.34,1.0,0.9747,2.78,0.0408,0.0417,0,2,0.77,0,0,6.4,MODERATE,0
HS170015,2,2025,1,5,HUMANITIES,7,4.58,4.63,0.0,0.0,0.0,4.71,1.0,0,5.04,8.92,0.24,0.581,0.4845,3.77,0.0381,0.04,0,2,0.76,0,0,6.5,LOW,0
HS170015,3,2025,1,5,HUMANITIES,7,5.65,5.33,0.0,0.0,0.0,5.44,1.03,0,5.44,8.45,-0.1,0.5756,0.4768,2.61,0.039,0.0387,0,2,0.75,0,0,6.4,MODERATE,0
HS170015,7,2025,1,5,MATH_SCIENCE,7,5.32,5.18,0.0,0.0,0.0,4.98,1.03,0,5.08,8.67,0.08,1.0,0.9582,3.3,0.04,0.039,0,2,0.76,0,0,6.5,LOW,0
HS170015,8,2025,1,5,HUMANITIES,7,5.18,5.06,0.0,0.0,0.0,5.39,0.98,0,5.44,7.61,0.0,0.6239,0.7635,2.16,0.0387,0.0385,0,2,0.78,0,0,6.4,MODERATE,0
HS170015,4,2025,1,5,MATH_SCIENCE,7,5.34,5.25,0.0,0.0,0.0,5.01,1.0,0,5.31,8.96,0.13,0.9694,1.0,3.74,0.0392,0.0385,0,2,0.79,0,0,6.4,MODERATE,0
HS170015,5,2025,1,5,MATH_SCIENCE,7,5.44,5.0,0.0,0.0,0.0,5.39,1.01,0,5.46,9.11,0.0,0.5951,0.7232,3.48,0.0382,0.0388,0,2,0.77,0,0,6.2,MODERATE,0
HS170015,6,2025,1,5,MATH_SCIENCE,7,4.66,4.85,0.0,0.0,0.0,4.98,1.02,0,4.89,9.34,-0.11,0.3908,0.2451,3.87,0.0408,0.0406,0,2,0.79,0,0,6.2,MODERATE,0
HS170015,13,2025,1,5,TECHNOLOGY,7,4.85,5.26,0.0,0.0,0.0,5.26,1.02,0,5.34,8.81,0.14,0.603,0.5009,4.01,0.0391,0.0383,0,2,0.79,0,0,6.5,LOW,0
HS170015,14,2025,1,5,TECHNOLOGY,7,5.64,5.24,0.0,0.0,0.0,5.6,1.04,0,5.74,8.12,0.07,0.9995,0.9845,2.81,0.0405,0.0418,0,2,0.76,0,0,6.4,MODERATE,0
HS170015,9,2025,1,5,HUMANITIES,7,5.26,4.94,0.0,0.0,0.0,5.34,1.01,0,5.31,8.11,0.0,0.5736,0.7276,3.06,0.0385,0.0405,0,2,0.77,0,0,6.6,LOW,0
HS190016,106,2025,1,5,MATH_SCIENCE,9,6.06,5.92,0.0,0.0,0.0,6.05,0.99,0,5.67,8.23,-0.15,0.8234,0.7279,2.3,0.0411,0.0398,0,1,1.06,2,0,7.2,LOW,0
HS190016,2,2025,1,5,HUMANITIES,9,3.12,3.31,0.0,0.0,0.0,3.11,1.0,0,3.25,7.83,-0.53,0.8232,0.717,4.97,0.0413,0.0415,0,1,1.14,2,0,5.2,MODERATE,0
HS190016,3,2025,1,5,HUMANITIES,9,3.02,2.85,0.0,0.0,0.0,2.93,0.98,0,3.02,7.88,0.0,0.7917,1.0,5.47,0.0403,0.0402,0,1,1.06,2,0,5.4,MODERATE,0
HS190016,7,2025,1,5,MATH_SCIENCE,9,5.81,5.55,0.0,0.0,0.0,5.86,1.01,0,5.55,8.24,0.28,0.7743,0.7281,2.55,0.0388,0.0397,0,1,1.09,2,0,7.1,LOW,0
HS190016,8,2025,1,5,HUMANITIES,9,3.19,3.09,0.0,0.0,0.0,3.22,1.02,0,2.99,7.32,0.04,0.9915,1.0,4.27,0.0403,0.0402,0,1,1.11,2,0,5.2,MODERATE,0
HS190016,4,2025,1,5,MATH_SCIENCE,9,6.59,6.41,0.0,0.0,0.0,6.7,0.96,0,6.51,6.66,-0.51,0.9534,1.0,-0.12,0.0392,0.0416,0,1,1.06,2,0,7.5,LOW,0
HS190016,5,2025,1,5,MATH_SCIENCE,9,6.43,5.96,0.0,0.0,0.0,6.3,1.04,0,6.1,8.74,0.07,1.0,1.0,2.25,0.0415,0.0412,0,1,1.14,2,0,7.4,LOW,0
HS190016,6,2025,1,5,MATH_SCIENCE,9,6.26,6.36,0.0,0.0,0.0,6.3,1.0,0,6.51,7.58,-0.47,0.9563,1.0,1.62,0.0419,0.0399,0,1,1.07,2,0,7.4,LOW,0
HS190016,13,2025,1,5,TECHNOLOGY,9,5.39,5.28,0.0,0.0,0.0,5.61,0.95,0,5.67,7.61,0.26,1.0,1.0,1.78,0.0401,0.0398,0,1,1.06,2,0,7.4,LOW,0
HS190016,14,2025,1,5,TECHNOLOGY,9,6.17,6.28,0.0,0.0,0.0,6.52,1.02,0,6.28,7.18,-0.11,0.7615,0.7528,1.1,0.0384,0.0402,0,1,1.11,2,0,7.3,LOW,0
HS190016,9,2025,1,5,HUMANITIES,9,3.28,3.2,0.0,0.0,0.0,3.11,0.97,0,3.15,7.0,0.29,1.0,1.0,4.15,0.04,0.0403,0,1,1.07,2,0,5.4,MODERATE,0
HS2110017,106,2025,1,5,MATH_SCIENCE,11,4.23,3.91,0.0,0.0,0.0,4.29,0.95,0,4.12,,,,,,0.0397,0.0,1,0,1.27,0,0,5.6,MODERATE,0
HS2110017,2,2025,1,5,HUMANITIES,11,6.07,6.22,0.0,0.0,0.0,5.91,1.01,0,6.26,,,,,,0.0385,0.0,1,0,1.23,0,0,7.1,LOW,0
HS2110017,3,2025,1,5,HUMANITIES,11,5.81,5.81,0.0,0.0,0.0,5.8,1.02,0,5.71,,,,,,0.0405,0.0,1,0,1.34,0,0,6.9,LOW,0
HS2110017,7,2025,1,5,MATH_SCIENCE,11,3.91,3.88,0.0,0.0,0.0,3.96,0.97,0,4.19,,,,,,0.0419,0.0,1,0,1.26,0,0,5.8,MODERATE,0
HS2110017,8,2025,1,5,HUMANITIES,11,6.28,6.26,0.0,0.0,0.0,6.15,1.02,0,5.89,,,,,,0.0386,0.0,1,0,1.27,0,0,6.9,LOW,0
HS2110017,4,2025,1,5,MATH_SCIENCE,11,4.38,4.45,0.0,0.0,0.0,4.45,0.95,0,4.79,,,,,,0.0407,0.0,1,0,1.24,0,0,5.7,MODERATE,0
HS2110017,5,2025,1,5,MATH_SCIENCE,11,4.16,4.18,0.0,0.0,0.0,4.29,0.97,0,4.28,,,,,,0.0397,0.0,1,0,1.31,0,0,5.7,MODERATE,0
HS2110017,6,2025,1,5,MATH_SCIENCE,11,3.86,3.97,0.0,0.0,0.0,4.02,0.95,0,4.11,,,,,,0.0398,0.0,1,0,1.25,0,0,5.9,MODERATE,0
HS2110017,13,2025,1,5,TECHNOLOGY,11,4.16,4.13,0.0,0.0,0.0,4.17,1.04,0,4.22,,,,,,0.0405,0.0,1,0,1.35,0,0,5.8,MODERATE,0
HS2110017,14,2025,1,5,TECHNOLOGY,11,4.33,4.32,0.0,0.0,0.0,4.48,1.01,0,4.57,,,,,,0.0392,0.0,1,0,1.26,0,0,5.8,MODERATE,0
HS2110017,9,2025,1,5,HUMANITIES,11,5.3,5.39,0.0,0.0,0.0,5.67,0.96,0,5.59,,,,,,0.0418,0.0,1,0,1.34,0,0,6.7,LOW,0
HS1100018,106,2025,1,5,MATH_SCIENCE,10,8.65,8.35,0.0,0.0,0.0,8.28,1.04,0,8.7,9.39,-0.04,0.8261,0.771,1.03,0.0,0.0,0,2,0.01,0,0,9.1,LOW,0
HS1100018,2,2025,1,5,HUMANITIES,10,6.81,7.24,0.0,0.0,0.0,7.08,0.95,0,7.28,7.93,-0.18,0.9941,1.0,0.85,0.0,0.0,0,2,0.01,0,0,8.5,LOW,0
HS1100018,3,2025,1,5,HUMANITIES,10,7.5,7.61,0.0,0.0,0.0,7.48,0.98,0,7.14,8.08,-0.03,0.9561,0.9882,0.96,0.0,0.0,0,2,0.01,0,0,8.7,LOW,0
HS1100018,7,2025,1,5,MATH_SCIENCE,10,8.14,7.73,0.0,0.0,0.0,7.68,0.96,0,8.03,8.35,0.13,0.9513,1.0,0.18,0.0,0.0,0,2,0.01,0,0,9.3,LOW,0
HS1100018,8,2025,1,5,HUMANITIES,10,7.12,7.08,0.0,0.0,0.0,7.38,1.05,0,7.11,8.97,0.24,1.0,1.0,1.8,0.0,0.0,0,2,0.01,0,0,8.6,LOW,0
HS1100018,4,2025,1,5,MATH_SCIENCE,10,8.18,8.88,0.0,0.0,0.0,8.24,1.0,0,8.98,8.07,0.44,0.999,1.0,-0.45,0.0,0.0,0,2,0.01,0,0,9.2,LOW,0
HS1100018,5,2025,1,5,MATH_SCIENCE,10,8.02,7.48,0.0,0.0,0.0,7.97,1.02,0,7.39,8.0,-0.34,0.8266,0.7527,0.31,0.0,0.0,0,2,0.01,0,0,9.1,LOW,0
HS1100018,6,2025,1,5,MATH_SCIENCE,10,8.43,8.58,0.0,0.0,0.0,8.0,1.03,0,8.02,7.88,-0.12,0.994,0.9954,-0.02,0.0,0.0,0,2,0.01,0,0,9.2,LOW,0
HS1100018,13,2025,1,5,TECHNOLOGY,10,8.72,8.39,0.0,0.0,0.0,8.22,1.0,0,8.45,8.02,0.0,0.5746,0.7778,-0.4,0.0,0.0,0,2,0.01,0,0,9.0,LOW,0
HS1100018,14,2025,1,5,TECHNOLOGY,10,7.89,8.31,0.0,0.0,0.0,8.29,0.95,0,8.05,8.79,0.46,0.6232,0.4897,0.83,0.0,0.0,0,2,0.01,0,0,9.2,LOW,0
HS1100018,9,2025,1,5,HUMANITIES,10,7.0,6.65,0.0,0.0,0.0,6.67,1.05,0,6.59,8.12,0.06,1.0,1.0,1.51,0.0,0.0,0,2,0.01,0,0,8.7,LOW,0
HS1100019,106,2025,1,5,MATH_SCIENCE,10,5.46,5.55,0.0,0.0,0.0,5.04,1.03,0,5.27,,,,,,0.0,0.0,0,0,0.2,0,0,6.7,LOW,0
HS1100019,2,2025,1,5,HUMANITIES,10,5.65,5.76,0.0,0.0,0.0,5.55,0.98,0,5.76,,,,,,0.0,0.0,0,0,0.2,0,0,6.5,LOW,0
HS1100019,3,2025,1,5,HUMANITIES,10,5.97,5.59,0.0,0.0,0.0,5.66,1.03,0,6.02,,,,,,0.0,0.0,0,0,0.2,0,0,6.6,LOW,0
HS1100019,7,2025,1,5,MATH_SCIENCE,10,5.71,5.69,0.0,0.0,0.0,5.63,0.95,0,5.87,,,,,,0.0,0.0,0,0,0.2,0,0,6.5,LOW,0
HS1100019,8,2025,1,5,HUMANITIES,10,5.36,5.1,0.0,0.0,0.0,5.38,0.99,0,5.36,,,,,,0.0,0.0,0,0,0.2,0,0,6.6,LOW,0
HS1100019,4,2025,1,5,MATH_SCIENCE,10,5.45,5.58,0.0,0.0,0.0,5.44,0.98,0,5.51,,,,,,0.0,0.0,0,0,0.2,0,0,6.6,LOW,0
HS1100019,5,2025,1,5,MATH_SCIENCE,10,5.47,5.23,0.0,0.0,0.0,5.3,0.98,0,5.51,,,,,,0.0,0.0,0,0,0.21,0,0,6.5,LOW,0
HS1100019,6,2025,1,5,MATH_SCIENCE,10,5.7,5.43,0.0,0.0,0.0,5.68,0.96,0,5.8,,,,,,0.0,0.0,0,0,0.19,0,0,6.7,LOW,0
HS1100019,13,2025,1,5,TECHNOLOGY,10,6.05,6.59,0.0,0.0,0.0,6.29,0.99,0,6.32,,,,,,0.0,0.0,0,0,0.21,0,0,6.5,LOW,0
HS1100019,14,2025,1,5,TECHNOLOGY,10,5.47,5.48,0.0,0.0,0.0,5.59,0.97,0,5.62,,,,,,0.0,0.0,0,0,0.19,0,0,6.7,LOW,0
HS1100019,9,2025,1,5,HUMANITIES,10,5.61,5.13,0.0,0.0,0.0,5.51,1.05,0,5.6,,,,,,0.0,0.0,0,0,0.2,0,0,6.6,LOW,0
HS160020,106,2025,1,5,MATH_SCIENCE,6,7.11,6.93,0.0,0.0,0.0,7.46,0.99,0,7.28,6.15,0.0,0.3875,0.5178,-0.89,0.0,0.0,0,3,0.1,0,0,7.1,LOW,0
HS160020,2,2025,1,5,HUMANITIES,6,5.28,5.47,0.0,0.0,0.0,5.41,0.98,0,5.5,7.37,-0.2,0.7674,0.7152,1.94,0.0,0.0,0,3,0.1,0,0,5.4,MODERATE,0
HS160020,3,2025,1,5,HUMANITIES,6,5.19,5.16,0.0,0.0,0.0,4.86,0.97,0,5.21,6.69,0.22,0.8113,0.7846,1.33,0.0,0.0,0,3,0.1,0,0,5.4,MODERATE,0
HS160020,7,2025,1,5,MATH_SCIENCE,6,7.27,7.14,0.0,0.0,0.0,7.37,1.02,0,7.41,7.37,0.11,0.8107,0.7187,-0.11,0.0,0.0,0,3,0.1,0,0,7.0,LOW,0
HS160020,8,2025,1,5,HUMANITIES,6,5.24,5.18,0.0,0.0,0.0,5.14,1.01,0,4.85,7.07,-0.28,0.7753,0.7406,2.1,0.0,0.0,0,3,0.1,0,0,5.4,MODERATE,0
HS160020,4,2025,1,5,MATH_SCIENCE,6,7.22,7.11,0.0,0.0,0.0,7.66,0.99,0,7.35,6.92,0.0,0.4175,0.4788,-0.52,0.0,0.0,0,3,0.1,0,0,6.8,LOW,0
HS160020,5,2025,1,5,MATH_SCIENCE,6,7.69,7.49,0.0,0.0,0.0,7.36,0.98,0,7.63,5.78,-0.03,0.8344,0.7849,-1.99,0.0,0.0,0,3,0.1,0,0,7.1,LOW,0
HS160020,6,2025,1,5,MATH_SCIENCE,6,8.16,8.15,0.0,0.0,0.0,8.41,1.04,0,8.48,7.4,0.05,0.7815,0.7475,-0.74,0.0,0.0,0,3,0.1,0,0,7.0,LOW,0
HS160020,13,2025,1,5,TECHNOLOGY,6,7.37,7.41,0.0,0.0,0.0,7.96,0.97,0,7.82,5.77,0.05,0.5965,0.4881,-1.79,0.0,0.0,0,3,0.1,0,0,7.0,LOW,0
HS160020,14,2025,1,5,TECHNOLOGY,6,7.6,7.42,0.0,0.0,0.0,7.5,1.02,0,7.21,5.81,-0.05,0.9654,0.9745,-1.59,0.0,0.0,0,3,0.1,0,0,7.0,LOW,0
HS160020,9,2025,1,5,HUMANITIES,6,5.07,5.13,0.0,0.0,0.0,4.88,0.98,0,4.98,6.79,-0.08,0.8057,0.7584,1.94,0.0,0.0,0,3,0.1,0,0,5.5,MODERATE,0
HS2110021,106,2025,1,5,MATH_SCIENCE,11,4.33,4.4,0.0,0.0,0.0,4.34,1.05,0,4.38,7.08,-0.05,0.6178,0.5125,2.94,0.0394,0.0,1,1,0.71,0,0,5.2,MODERATE,0
HS2110021,2,2025,1,5,HUMANITIES,11,5.19,5.38,0.0,0.0,0.0,5.25,1.04,0,5.42,6.45,0.0,0.4078,0.487,1.03,0.0417,0.0,1,1,0.75,0,0,5.2,MODERATE,0
HS2110021,3,2025,1,5,HUMANITIES,11,5.3,5.5,0.0,0.0,0.0,5.39,1.01,0,5.35,6.21,0.0,0.5973,0.7656,0.92,0.0412,0.0,1,1,0.75,0,0,5.3,MODERATE,0
HS2110021,7,2025,1,5,MATH_SCIENCE,11,4.59,4.85,0.0,0.0,0.0,4.61,1.05,0,4.7,4.86,0.22,0.4112,0.2549,0.25,0.0403,0.0,1,1,0.76,0,0,5.2,MODERATE,0
HS2110021,8,2025,1,5,HUMANITIES,11,5.58,5.49,0.0,0.0,0.0,5.57,0.95,0,5.38,5.41,0.19,0.6097,0.5045,-0.06,0.0403,0.0,1,1,0.73,0,0,5.3,MODERATE,0
HS2110021,4,2025,1,5,MATH_SCIENCE,11,4.87,4.69,0.0,0.0,0.0,4.86,1.03,0,4.74,5.11,0.0,0.5892,0.7498,0.06,0.0381,0.0,1,1,0.73,0,0,5.2,MODERATE,0
HS2110021,5,2025,1,5,MATH_SCIENCE,11,5.11,5.09,0.0,0.0,0.0,5.03,1.0,0,4.85,6.02,0.38,0.8303,0.761,0.75,0.0407,0.0,1,1,0.71,0,0,5.0,MODERATE,0
HS2110021,6,2025,1,5,MATH_SCIENCE,11,4.84,4.84,0.0,0.0,0.0,4.96,0.96,0,4.77,4.77,0.08,0.8359,0.7296,-0.07,0.0412,0.0,1,1,0.76,0,0,5.1,MODERATE,0
HS2110021,13,2025,1,5,TECHNOLOGY,11,4.6,5.02,0.0,0.0,0.0,4.66,1.04,0,4.57,4.87,0.0,0.4117,0.4917,0.11,0.0385,0.0,1,1,0.73,0,0,5.2,MODERATE,0
HS2110021,14,2025,1,5,TECHNOLOGY,11,4.68,4.37,0.0,0.0,0.0,4.72,1.03,0,4.81,5.29,0.0,0.3869,0.4821,0.92,0.0411,0.0,1,1,0.7,0,0,5.1,MODERATE,0
HS2110021,9,2025,1,5,HUMANITIES,11,4.9,5.01,0.0,0.0,0.0,5.33,1.02,0,5.2,6.01,0.21,0.3906,0.2462,0.82,0.0414,0.0,1,1,0.72,0,0,5.4,MODERATE,0
HS2110022,106,2025,1,5,MATH_SCIENCE,11,6.61,6.79,0.0,0.0,0.0,6.44,0.96,0,6.59,8.67,0.24,0.9964,1.0,1.93,0.0769,0.0,2,1,0.71,0,0,7.4,LOW,0
HS2110022,2,2025,1,5,HUMANITIES,11,7.76,7.64,0.0,0.0,0.0,8.01,1.04,0,7.74,8.15,-0.17,0.7824,0.7283,0.2,0.0776,0.0,2,1,0.66,0,0,8.5,LOW,0
HS2110022,3,2025,1,5,HUMANITIES,11,8.32,7.8,0.0,0.0,0.0,8.29,1.02,0,7.89,8.97,0.14,0.7777,0.7167,0.47,0.0828,0.0,2,1,0.71,0,0,8.4,LOW,0
HS2110022,7,2025,1,5,MATH_SCIENCE,11,6.0,6.21,0.0,0.0,0.0,6.04,1.05,0,6.26,7.92,0.07,1.0,0.9854,1.99,0.0835,0.0,2,1,0.67,0,0,7.4,LOW,0
HS2110022,8,2025,1,5,HUMANITIES,11,7.8,7.95,0.0,0.0,0.0,8.46,1.01,0,7.93,8.73,0.21,0.9615,1.0,0.39,0.0777,0.0,2,1,0.66,0,0,8.2,LOW,0
HS2110022,4,2025,1,5,MATH_SCIENCE,11,6.27,6.3,0.0,0.0,0.0,6.37,0.97,0,6.29,8.75,-0.01,0.7907,0.7871,2.13,0.0831,0.0,2,1,0.65,0,0,7.3,LOW,0
HS2110022,5,2025,1,5,MATH_SCIENCE,11,5.76,5.95,0.0,0.0,0.0,5.81,0.95,0,5.78,7.75,0.01,1.0,0.9933,1.98,0.0792,0.0,2,1,0.69,0,0,7.3,LOW,0
HS2110022,6,2025,1,5,MATH_SCIENCE,11,6.1,6.16,0.0,0.0,0.0,6.3,0.96,0,6.17,6.33,0.0,0.5789,0.7413,0.17,0.0816,0.0,2,1,0.65,0,0,7.3,LOW,0
HS2110022,13,2025,1,5,TECHNOLOGY,11,6.35,6.59,0.0,0.0,0.0,6.42,1.02,0,6.75,8.05,-0.07,0.979,1.0,1.35,0.0772,0.0,2,1,0.7,0,0,7.2,LOW,0
HS2110022,14,2025,1,5,TECHNOLOGY,11,5.94,6.01,0.0,0.0,0.0,6.17,1.01,0,6.06,7.74,-0.03,0.763,0.7224,1.94,0.0815,0.0,2,1,0.68,0,0,7.0,LOW,0
HS2110022,9,2025,1,5,HUMANITIES,11,7.41,8.0,0.0,0.0,0.0,7.93,0.95,0,7.61,8.04,0.0,0.5772,0.7435,0.39,0.0769,0.0,2,1,0.7,0,0,8.4,LOW,0
HS190023,106,2025,1,5,MATH_SCIENCE,9,2.45,2.58,0.0,0.0,0.0,2.42,1.04,0,2.42,0.84,0.0,0.1944,0.244,-1.78,0.1652,0.1199,1,1,7.13,4,0,3.3,CRITICAL,1
HS190023,2,2025,1,5,HUMANITIES,9,2.94,2.85,0.0,0.0,0.0,2.93,0.96,0,2.83,,,0.0,0.0,,0.1528,0.1237,1,1,7.08,4,0,3.2,CRITICAL,1
HS190023,3,2025,1,5,HUMANITIES,9,2.12,2.06,0.0,0.0,0.0,2.03,1.0,0,2.05,1.78,0.0,0.1966,0.2489,-0.24,0.156,0.125,1,1,7.08,4,0,3.4,CRITICAL,1
HS190023,7,2025,1,5,MATH_SCIENCE,9,2.7,2.72,0.0,0.0,0.0,2.76,0.97,0,2.65,2.79,0.0,0.2001,0.0,0.09,0.1603,0.1214,1,1,7.28,4,0,3.6,HIGH,1
HS190023,8,2025,1,5,HUMANITIES,9,2.37,2.45,0.0,0.0,0.0,2.35,1.03,0,2.29,2.07,0.0,0.2052,0.2568,-0.39,0.1535,0.1225,1,1,7.19,4,0,3.2,CRITICAL,1
HS190023,4,2025,1,5,MATH_SCIENCE,9,2.4,2.44,0.0,0.0,0.0,2.31,1.04,0,2.33,1.55,0.0,0.3949,0.4998,-0.92,0.165,0.1207,1,1,7.03,4,0,3.5,HIGH,1
